ID,Project,SITE.SAMPLE.YEAR,SITE.SAMPLE.YEAR.WELL,SITE,Stream.Code,Reach,Reach.number,Site.number,Sample,Year,Technical.Replicate,Date,Arrival.Time,Weather.Ceiling,Weather.Precipitation,Water.Temperature.C,pH,Turbidity.NTU.,Habitat.Type,Stream.Width.m,Site.Length.m,Site.Width.m,Site.Area.m2,Wetted.Width.m,Transect.Depth.m,Transect.Flow.cms,Field.Gradient.percent,EF.Conductivity.uS.cm,eDNA.Sampling.Location,eDNA.Water.Sampling.Depth.cm,eDNA.Total.Water.Depth.m,eDNA.Distance.from.Shore.m,eDNA.Filtering.Location,eDNA.Filter.Pore.Size.um,eDNA.Filters.Preserved.In,eDNA.Sample.Collection.Start.Time,eDNA.Sample.Collection.End.Time,eDNA.Volume.Filtered.L,Fish.Total.Biomass.g,Fish.Biomass.g.m2,Fish.Abundance,Fish.Abundance.fish.m2,Fish.Avg.Length.mm,Fish.Avg.Mass.g,CO.Total.Biomass.g,CO.Biomass.g.m2,CO.Abundance,CO.Abundance.fish.m2,CO.Avg.Length.mm,CO.Avg.Mass.g,CT.Total.Biomass.g,CT.Biomass.g.m2,CT.Abundance,CT.Abundance.fish.m2,CT.Avg.Length.mm,CT.Avg.Mass.g,RB.Total.Biomass.g,RB.Biomass.g.m2,RB.Abundance,RB.Abundance.fish.m2,RB.Avg.Length.mm,RB.Avg.Mass.g,River.Year,SITE,Sort.Code,Sample.replicate,Lab.Code,DPN,qPCR.Run.int,Well.int,DNA.int,Transformed.int,Score.int,qPCR.Run.ef,Well.ef,DNA.ef,Transformed.ef,Score.ef,Lab.Call.ef,qPCR.Run.cl,Well.cl,DNA.cl,Transformed.cl,Score.cl,Lab.Call.cl,qPCR.Run.ki,Well.ki,DNA.ki,Transformed.ki,Score.ki,Lab.Call.ki,qPCR.Run.my,Well.my,DNA.my,Transformed.my,Score.my,Lab.Call.my,Spacer
122,Ecofish Salmonids,BBB-DVeDNA03-A-2017,BBB-DVeDNA03-A-2017-B05,BBB-DVeDNA03,BBB,Control (for AAA),2,3,A,2017,2,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:06:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,7,A,DV03-A,5,031319LCB2F,F05,19.72,30.28,1,031419LCB2F,B05,32.11,17.89,1,Y,040519LCB1H,B05,39.24,10.76,1,Y,031419LCB2G,B05,36.42,13.58,1,Y,031419LCB2H,B05,0,0,0,N,5
123,Ecofish Salmonids,BBB-DVeDNA03-A-2017,BBB-DVeDNA03-A-2017-C05,BBB-DVeDNA03,BBB,Control (for AAA),2,3,A,2017,3,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:06:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,7,A,DV03-A,5,031319LCB2F,G05,19.84,30.16,1,031419LCB2F,C05,32.74,17.26,1,Y,040519LCB1H,C05,41.12,4,1,Y,031419LCB2G,C05,38.17,11.83,1,Y,031419LCB2H,C05,0,0,0,N,5
124,Ecofish Salmonids,BBB-DVeDNA03-A-2017,BBB-DVeDNA03-A-2017-D05,BBB-DVeDNA03,BBB,Control (for AAA),2,3,A,2017,4,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:06:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,7,A,DV03-A,5,031319LCB2F,H05,20.19,29.81,1,031419LCB2F,D05,32.11,17.89,1,Y,040519LCB1H,D05,0,0,0,Y,031419LCB2G,D05,38.34,11.66,1,Y,031419LCB2H,D05,0,0,0,N,5
125,Ecofish Salmonids,BBB-DVeDNA03-A-2017,BBB-DVeDNA03-A-2017-E05,BBB-DVeDNA03,BBB,Control (for AAA),2,3,A,2017,5,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:06:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,7,A,DV03-A,5,NA,NA,NA,NA,NA,031419LCB2F,E05,32.08,17.92,1,Y,040519LCB1H,E05,42.34,7.66,1,Y,031419LCB2G,E05,0,0,0,Y,031419LCB2H,E05,0,0,0,N,5
126,Ecofish Salmonids,BBB-DVeDNA03-A-2017,BBB-DVeDNA03-A-2017-F05,BBB-DVeDNA03,BBB,Control (for AAA),2,3,A,2017,6,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:06:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,7,A,DV03-A,5,NA,NA,NA,NA,NA,031419LCB2F,F05,32.06,17.94,1,Y,040519LCB1H,F05,39.22,10.78,1,Y,031419LCB2G,F05,38.11,11.89,1,Y,031419LCB2H,F05,0,0,0,N,5
127,Ecofish Salmonids,BBB-DVeDNA03-A-2017,BBB-DVeDNA03-A-2017-G05,BBB-DVeDNA03,BBB,Control (for AAA),2,3,A,2017,7,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:06:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,7,A,DV03-A,5,NA,NA,NA,NA,NA,031419LCB2F,G05,32.31,17.69,1,Y,040519LCB1H,G05,43.79,6.21,1,Y,031419LCB2G,G05,35.46,14.54,1,Y,031419LCB2H,G05,0,0,0,N,5
128,Ecofish Salmonids,BBB-DVeDNA03-A-2017,BBB-DVeDNA03-A-2017-H05,BBB-DVeDNA03,BBB,Control (for AAA),2,3,A,2017,8,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:06:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,7,A,DV03-A,5,NA,NA,NA,NA,NA,031419LCB2F,H05,32.99,17.01,1,Y,040519LCB1H,H05,0,0,0,Y,031419LCB2G,H05,0,0,0,Y,031419LCB2H,H05,0,0,0,N,5
129,Ecofish Salmonids,BBB-DVeDNA03-B-2017,BBB-DVeDNA03-B-2017-A07,BBB-DVeDNA03,BBB,Control (for AAA),2,3,B,2017,1,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:50:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,8,B,DV03-B,7,031319LCB2F,E07,21.43,28.57,1,031419LCB2F,A07,33.73,16.27,1,Y,040519LCB1H,A07,38.75,11.25,1,Y,031419LCB2G,A07,37.1,12.9,1,Y,031419LCB2H,A07,0,0,0,N,7
130,Ecofish Salmonids,BBB-DVeDNA03-B-2017,BBB-DVeDNA03-B-2017-B07,BBB-DVeDNA03,BBB,Control (for AAA),2,3,B,2017,2,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:50:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,8,B,DV03-B,7,031319LCB2F,F07,21.61,28.39,1,031419LCB2F,B07,33.68,16.32,1,Y,040519LCB1H,B07,41.07,8.93,1,Y,031419LCB2G,B07,0,0,0,Y,031419LCB2H,B07,0,0,0,N,7
131,Ecofish Salmonids,BBB-DVeDNA03-B-2017,BBB-DVeDNA03-B-2017-C07,BBB-DVeDNA03,BBB,Control (for AAA),2,3,B,2017,3,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:50:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,8,B,DV03-B,7,031319LCB2F,G07,21.81,28.19,1,031419LCB2F,C07,33.33,16.67,1,Y,040519LCB1H,C07,41.68,6,1,Y,031419LCB2G,C07,37.79,12.21,1,Y,031419LCB2H,C07,0,0,0,N,7
132,Ecofish Salmonids,BBB-DVeDNA03-B-2017,BBB-DVeDNA03-B-2017-D07,BBB-DVeDNA03,BBB,Control (for AAA),2,3,B,2017,4,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:50:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,8,B,DV03-B,7,031319LCB2F,H07,22.26,27.74,1,031419LCB2F,D07,32.89,17.11,1,Y,040519LCB1H,D07,0,0,0,Y,031419LCB2G,D07,37.11,12.89,1,Y,031419LCB2H,D07,0,0,0,N,7
133,Ecofish Salmonids,BBB-DVeDNA03-B-2017,BBB-DVeDNA03-B-2017-E07,BBB-DVeDNA03,BBB,Control (for AAA),2,3,B,2017,5,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:50:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,8,B,DV03-B,7,NA,NA,NA,NA,NA,031419LCB2F,E07,33.11,16.89,1,Y,040519LCB1H,E07,38.45,11.55,1,Y,031419LCB2G,E07,0,0,0,Y,031419LCB2H,E07,0,0,0,N,7
134,Ecofish Salmonids,BBB-DVeDNA03-B-2017,BBB-DVeDNA03-B-2017-F07,BBB-DVeDNA03,BBB,Control (for AAA),2,3,B,2017,6,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:50:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,8,B,DV03-B,7,NA,NA,NA,NA,NA,031419LCB2F,F07,32.94,17.06,1,Y,040519LCB1H,F07,40.9,9.1,1,Y,031419LCB2G,F07,0,0,0,Y,031419LCB2H,F07,0,0,0,N,7
135,Ecofish Salmonids,BBB-DVeDNA03-B-2017,BBB-DVeDNA03-B-2017-G07,BBB-DVeDNA03,BBB,Control (for AAA),2,3,B,2017,7,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:50:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,8,B,DV03-B,7,NA,NA,NA,NA,NA,031419LCB2F,G07,33.21,16.79,1,Y,040519LCB1H,G07,39.2,10.8,1,Y,031419LCB2G,G07,0,0,0,Y,031419LCB2H,G07,0,0,0,N,7
136,Ecofish Salmonids,BBB-DVeDNA03-B-2017,BBB-DVeDNA03-B-2017-H07,BBB-DVeDNA03,BBB,Control (for AAA),2,3,B,2017,8,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,22:50:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,8,B,DV03-B,7,NA,NA,NA,NA,NA,031419LCB2F,H07,33.04,16.96,1,Y,040519LCB1H,H07,40.34,9.66,1,Y,031419LCB2G,H07,39.12,10.88,1,Y,031419LCB2H,H07,0,0,0,N,7
137,Ecofish Salmonids,BBB-DVeDNA03-C-2017,BBB-DVeDNA03-C-2017-A04,BBB-DVeDNA03,BBB,Control (for AAA),2,3,C,2017,1,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,23:30:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,9,C,DV03-C,4,031319LCB2F,E04,19.56,30.44,1,031419LCB2F,A04,32.22,17.78,1,Y,040519LCB1H,A04,0,0,0,Y,031419LCB2G,A04,0,0,0,Y,031419LCB2H,A04,0,0,0,N,4
138,Ecofish Salmonids,BBB-DVeDNA03-C-2017,BBB-DVeDNA03-C-2017-B04,BBB-DVeDNA03,BBB,Control (for AAA),2,3,C,2017,2,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,23:30:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,9,C,DV03-C,4,031319LCB2F,F04,19.7,30.3,1,031419LCB2F,B04,32,18,1,Y,040519LCB1H,B04,0,0,0,Y,031419LCB2G,B04,37.98,12.02,1,Y,031419LCB2H,B04,0,0,0,N,4
139,Ecofish Salmonids,BBB-DVeDNA03-C-2017,BBB-DVeDNA03-C-2017-C04,BBB-DVeDNA03,BBB,Control (for AAA),2,3,C,2017,3,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,23:30:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,9,C,DV03-C,4,031319LCB2F,G04,19.89,30.11,1,031419LCB2F,C04,32.61,17.39,1,Y,040519LCB1H,C04,44.96,3,1,Y,031419LCB2G,C04,38.12,11.88,1,Y,031419LCB2H,C04,0,0,0,N,4
140,Ecofish Salmonids,BBB-DVeDNA03-C-2017,BBB-DVeDNA03-C-2017-D04,BBB-DVeDNA03,BBB,Control (for AAA),2,3,C,2017,4,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,23:30:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,9,C,DV03-C,4,031319LCB2F,H04,20.1,29.9,1,031419LCB2F,D04,32.37,17.63,1,Y,040519LCB1H,D04,0,0,0,Y,031419LCB2G,D04,37.7,12.3,1,Y,031419LCB2H,D04,0,0,0,N,4
141,Ecofish Salmonids,BBB-DVeDNA03-C-2017,BBB-DVeDNA03-C-2017-E04,BBB-DVeDNA03,BBB,Control (for AAA),2,3,C,2017,5,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,23:30:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,9,C,DV03-C,4,NA,NA,NA,NA,NA,031419LCB2F,E04,32.37,17.63,1,Y,040519LCB1H,E04,39.4,10.6,1,Y,031419LCB2G,E04,36.84,13.16,1,Y,031419LCB2H,E04,0,0,0,N,4
142,Ecofish Salmonids,BBB-DVeDNA03-C-2017,BBB-DVeDNA03-C-2017-F04,BBB-DVeDNA03,BBB,Control (for AAA),2,3,C,2017,6,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,23:30:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,9,C,DV03-C,4,NA,NA,NA,NA,NA,031419LCB2F,F04,32.38,17.62,1,Y,040519LCB1H,F04,0,0,0,Y,031419LCB2G,F04,37.27,12.73,1,Y,031419LCB2H,F04,0,0,0,N,4
143,Ecofish Salmonids,BBB-DVeDNA03-C-2017,BBB-DVeDNA03-C-2017-G04,BBB-DVeDNA03,BBB,Control (for AAA),2,3,C,2017,7,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,23:30:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,9,C,DV03-C,4,NA,NA,NA,NA,NA,031419LCB2F,G04,32.77,17.23,1,Y,040519LCB1H,G04,42.03,7.97,1,Y,031419LCB2G,G04,37.29,12.71,1,Y,031419LCB2H,G04,0,0,0,N,4
144,Ecofish Salmonids,BBB-DVeDNA03-C-2017,BBB-DVeDNA03-C-2017-H04,BBB-DVeDNA03,BBB,Control (for AAA),2,3,C,2017,8,9/7/2017,18:00:00,Overcast,Dry,16.5,7.32,-0.066666667,Glide,8,20.3,4.92,99.9,4.92,0.19,0.1,1.5,60,thalweg,5,0.2,1.5,lab,0.45,silica desiccant,18:00:00,23:30:00,2,216.6,2.2,47,0.5,65.4,4.6,17.8,0.2,7.0,0.1,59.7,2.5,198.1,2.0,38.0,0.4,68.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,BBB 2017,BBB-DVeDNA03,9,C,DV03-C,4,NA,NA,NA,NA,NA,031419LCB2F,H04,32.49,17.51,1,Y,040519LCB1H,H04,42.38,7.62,1,Y,031419LCB2G,H04,36.06,13.94,1,Y,031419LCB2H,H04,0,0,0,N,4
145,Ecofish Salmonids,CCC-DVeDNA01-A-2018,CCC-DVeDNA01-A-2018-A08,CCC-DVeDNA01,CCC,Diversion,3,1,A,2018,1,11-Sep-18,8:30:00,Overcast,Light Rain,10.9,8.1,0.676666667,Cascade,10,23.33,11.44,266.9,11.44,0.34,0.41,2,10,stream margin RR,0.05,0.3,1,lab,0.45,silica desiccant,8:30:00,21:55:00,2,330.3,1.2,20,0.1,100.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8,1.2,17.0,0.1,109.9,19.2,CCC 2018,CCC-DVeDNA01,1,A,DV01_A,8,012820MJA1G,A08,18.13,31.871,0,012820MJA1F,A08,31.79,18.211,1,Y,013020SS1F,A08,0,0,0,N,013020SS1H,A08,0,0,0,N,013120MJA1F,A08,42.66,7.341,1,Y,8
146,Ecofish Salmonids,CCC-DVeDNA01-A-2018,CCC-DVeDNA01-A-2018-B08,CCC-DVeDNA01,CCC,Diversion,3,1,A,2018,2,11-Sep-18,8:30:00,Overcast,Light Rain,10.9,8.1,0.676666667,Cascade,10,23.33,11.44,266.9,11.44,0.34,0.41,2,10,stream margin RR,0.05,0.3,1,lab,0.45,silica desiccant,8:30:00,21:55:00,2,330.3,1.2,20,0.1,100.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8,1.2,17.0,0.1,109.9,19.2,CCC 2018,CCC-DVeDNA01,1,A,DV01_A,8,012820MJA1G,B08,18.18,31.821,0,012820MJA1F,B08,31.23,18.771,1,Y,013020SS1F,B08,0,0,0,N,013020SS1H,B08,0,0,0,N,013120MJA1F,B08,43.71,6.291,1,Y,8
147,Ecofish Salmonids,CCC-DVeDNA01-A-2018,CCC-DVeDNA01-A-2018-C08,CCC-DVeDNA01,CCC,Diversion,3,1,A,2018,3,11-Sep-18,8:30:00,Overcast,Light Rain,10.9,8.1,0.676666667,Cascade,10,23.33,11.44,266.9,11.44,0.34,0.41,2,10,stream margin RR,0.05,0.3,1,lab,0.45,silica desiccant,8:30:00,21:55:00,2,330.3,1.2,20,0.1,100.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8,1.2,17.0,0.1,109.9,19.2,CCC 2018,CCC-DVeDNA01,1,A,DV01_A,8,012820MJA1G,C08,17.9,32.101,0,012820MJA1F,C08,31.06,18.941,1,Y,013020SS1F,C08,0,0,0,N,013020SS1H,C08,0,0,0,N,013120MJA1F,C08,42.12,7.881,1,Y,8
148,Ecofish Salmonids,CCC-DVeDNA01-A-2018,CCC-DVeDNA01-A-2018-D08,CCC-DVeDNA01,CCC,Diversion,3,1,A,2018,4,11-Sep-18,8:30:00,Overcast,Light Rain,10.9,8.1,0.676666667,Cascade,10,23.33,11.44,266.9,11.44,0.34,0.41,2,10,stream margin RR,0.05,0.3,1,lab,0.45,silica desiccant,8:30:00,21:55:00,2,330.3,1.2,20,0.1,100.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8,1.2,17.0,0.1,109.9,19.2,CCC 2018,CCC-DVeDNA01,1,A,DV01_A,8,012820MJA1G,D08,18.1,31.901,0,012820MJA1F,D08,31.2,18.801,1,Y,013020SS1F,D08,0,0,0,N,013020SS1H,D08,0,0,0,N,013120MJA1F,D08,41.43,8.571,1,Y,8
149,Ecofish Salmonids,CCC-DVeDNA01-A-2018,CCC-DVeDNA01-A-2018-E08,CCC-DVeDNA01,CCC,Diversion,3,1,A,2018,5,11-Sep-18,8:30:00,Overcast,Light Rain,10.9,8.1,0.676666667,Cascade,10,23.33,11.44,266.9,11.44,0.34,0.41,2,10,stream margin RR,0.05,0.3,1,lab,0.45,silica desiccant,8:30:00,21:55:00,2,330.3,1.2,20,0.1,100.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8,1.2,17.0,0.1,109.9,19.2,CCC 2018,CCC-DVeDNA01,1,A,DV01_A,8,NA,NA,NA,NA,NA,012820MJA1F,E08,31.24,18.761,1,Y,013020SS1F,E08,0,0,0,N,013020SS1H,E08,0,0,0,N,013120MJA1F,E08,43.51,6.491,1,Y,8
150,Ecofish Salmonids,CCC-DVeDNA01-A-2018,CCC-DVeDNA01-A-2018-F08,CCC-DVeDNA01,CCC,Diversion,3,1,A,2018,6,11-Sep-18,8:30:00,Overcast,Light Rain,10.9,8.1,0.676666667,Cascade,10,23.33,11.44,266.9,11.44,0.34,0.41,2,10,stream margin RR,0.05,0.3,1,lab,0.45,silica desiccant,8:30:00,21:55:00,2,330.3,1.2,20,0.1,100.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8,1.2,17.0,0.1,109.9,19.2,CCC 2018,CCC-DVeDNA01,1,A,DV01_A,8,NA,NA,NA,NA,NA,012820MJA1F,F08,31.18,18.821,1,Y,013020SS1F,F08,0,0,0,N,013020SS1H,F08,0,0,0,N,013120MJA1F,F08,43.06,6.941,1,Y,8
151,Ecofish Salmonids,CCC-DVeDNA01-A-2018,CCC-DVeDNA01-A-2018-G08,CCC-DVeDNA01,CCC,Diversion,3,1,A,2018,7,11-Sep-18,8:30:00,Overcast,Light Rain,10.9,8.1,0.676666667,Cascade,10,23.33,11.44,266.9,11.44,0.34,0.41,2,10,stream margin RR,0.05,0.3,1,lab,0.45,silica desiccant,8:30:00,21:55:00,2,330.3,1.2,20,0.1,100.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8,1.2,17.0,0.1,109.9,19.2,CCC 2018,CCC-DVeDNA01,1,A,DV01_A,8,NA,NA,NA,NA,NA,012820MJA1F,G08,31.48,18.521,1,Y,013020SS1F,G08,0,0,0,N,013020SS1H,G08,0,0,0,N,013120MJA1F,G08,44.46,5.541,1,Y,8
